CVEGEO	cases	CVE_ENT	vax_pc	ENTIDAD	MUN	Population	sum_cases_7_days	pop	vax_rate	cases_last_7_days_per_100k	prev_per_100k	prev	m_test	m_v	risk_inf_no_mitig_small	risk_inf_testing_no_vax_small	risk_inf_fully_vax_no_test_small	risk_inf_fully_vax_and_test_small	risk_inf_no_mitig_med	risk_inf_testing_no_vax_med	risk_inf_fully_vax_no_test_med	risk_inf_fully_vax_and_test_med	risk_inf_no_mitig_big	risk_inf_testing_no_vax_big	risk_inf_fully_vax_no_test_big	risk_inf_fully_vax_and_test_big
14070	3	14	69.6591376940834	14	070	232852	3	232852	0.696591376940834	1	12.883720131242162	1.2883720131242162e-4	0.21399999999999997	0.7450778450755056	0.1	0	0.1	0	0.3	0.1	0.2	0	0.4	0.1	0.3	0.1
14074	1	14	69.6591376940834	14	074	16792	1	16792	0.696591376940834	6	59.55216769890424	5.955216769890424e-4	0.21399999999999997	0.7450778450755056	0.6	0.1	0.4	0.1	1.2	0.3	0.9	0.2	1.8	0.4	1.3	0.3
14083	6	14	69.6591376940834	14	083	87690	6	87690	0.696591376940834	7	68.42285323297982	6.842285323297981e-4	0.21399999999999997	0.7450778450755056	0.7	0.1	0.5	0.1	1.4	0.3	1	0.2	2	0.4	1.5	0.3
14085	1	14	69.6591376940834	14	085	38955	1	38955	0.696591376940834	3	25.670645616737257	2.567064561673726e-4	0.21399999999999997	0.7450778450755056	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.6	0.1
14091	2	14	69.6591376940834	14	091	39839	2	39839	0.696591376940834	5	50.202063304801825	5.020206330480182e-4	0.21399999999999997	0.7450778450755056	0.5	0.1	0.4	0.1	1	0.2	0.7	0.2	1.5	0.3	1.1	0.2
14093	8	14	69.6591376940834	14	093	150190	8	150190	0.696591376940834	5	53.26586323989613	5.326586323989613e-4	0.21399999999999997	0.7450778450755056	0.5	0.1	0.4	0.1	1.1	0.2	0.8	0.2	1.6	0.3	1.2	0.3
14097	5	14	69.6591376940834	14	097	727750	5	727750	0.696591376940834	1	6.870491240123669	6.870491240123669e-5	0.21399999999999997	0.7450778450755056	0.1	0	0.1	0	0.1	0	0.1	0	0.2	0	0.2	0
14098	17	14	69.6591376940834	14	098	687127	17	687127	0.696591376940834	2	24.740695679255797	2.47406956792558e-4	0.21399999999999997	0.7450778450755056	0.2	0.1	0.2	0	0.5	0.1	0.4	0.1	0.7	0.2	0.6	0.1
14101	17	14	69.6591376940834	14	101	569913	17	569913	0.696591376940834	3	29.829114268318147	2.9829114268318147e-4	0.21399999999999997	0.7450778450755056	0.3	0.1	0.2	0	0.6	0.1	0.4	0.1	0.9	0.2	0.7	0.1
14103	1	14	69.6591376940834	14	103	7565	1	7565	0.696591376940834	13	132.18770654329145	0.0013218770654329147	0.21399999999999997	0.7450778450755056	1.3	0.3	1	0.2	2.6	0.6	2	0.4	3.9	0.8	2.9	0.6
14109	1	14	69.6591376940834	14	109	19069	1	19069	0.696591376940834	5	52.441134826157636	5.244113482615764e-4	0.21399999999999997	0.7450778450755056	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.6	0.3	1.2	0.3
14114	1	14	69.6591376940834	14	114	19063	1	19063	0.696591376940834	5	52.45764045533232	5.245764045533231e-4	0.21399999999999997	0.7450778450755056	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.6	0.3	1.2	0.3
14119	1	14	69.6591376940834	14	119	30472	1	30472	0.696591376940834	3	32.81701233919664	3.281701233919664e-4	0.21399999999999997	0.7450778450755056	0.3	0.1	0.2	0.1	0.7	0.1	0.5	0.1	1	0.2	0.7	0.2
14120	57	14	69.6591376940834	14	120	1476491	57	1476491	0.696591376940834	4	38.605043986045295	3.8605043986045294e-4	0.21399999999999997	0.7450778450755056	0.4	0.1	0.3	0.1	0.8	0.2	0.6	0.1	1.2	0.2	0.9	0.2
14124	1	14	69.6591376940834	14	124	64806	1	64806	0.696591376940834	2	15.430669999691386	1.5430669999691386e-4	0.21399999999999997	0.7450778450755056	0.2	0	0.1	0	0.3	0.1	0.2	0	0.5	0.1	0.3	0.1
15002	1	15	78.91166519091044	15	002	171507	1	171507	0.7891166519091044	1	5.830665803728127	5.8306658037281275e-5	0.21399999999999997	0.8078819375320667	0.1	0	0	0	0.1	0	0.1	0	0.2	0	0.1	0
15007	1	15	78.91166519091044	15	007	23675	1	23675	0.7891166519091044	4	42.23864836325237	4.2238648363252375e-4	0.21399999999999997	0.8078819375320667	0.4	0.1	0.3	0.1	0.8	0.2	0.7	0.1	1.3	0.3	1	0.2
15008	2	15	78.91166519091044	15	008	25244	2	25244	0.7891166519091044	8	79.226746949770245	7.922674694977025e-4	0.21399999999999997	0.8078819375320667	0.8	0.2	0.6	0.1	1.6	0.3	1.3	0.3	2.3	0.5	1.9	0.4
15012	4	15	78.91166519091044	15	012	12984	4	12984	0.7891166519091044	31	308.07147258163894	0.0030807147258163892	0.21399999999999997	0.8078819375320667	3	0.7	2.5	0.5	6	1.3	4.9	1.1	8.8	2	7.2	1.6
15013	16	15	78.91166519091044	15	013	523674	16	523674	0.7891166519091044	3	30.55335953283913	3.055335953283913e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.7	0.2
15014	1	15	78.91166519091044	15	014	109384	1	109384	0.7891166519091044	1	9.142104878227164	9.142104878227163e-5	0.21399999999999997	0.8078819375320667	0.1	0	0.1	0	0.2	0	0.1	0	0.3	0.1	0.2	0
15020	19	15	78.91166519091044	15	020	293444	19	293444	0.7891166519091044	6	64.74829950518668	6.474829950518668e-4	0.21399999999999997	0.8078819375320667	0.6	0.1	0.5	0.1	1.3	0.3	1	0.2	1.9	0.4	1.6	0.3
15021	1	15	78.91166519091044	15	021	38643	1	38643	0.7891166519091044	3	25.877908029914863	2.587790802991486e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.6	0.1
15024	10	15	78.91166519091044	15	024	178847	10	178847	0.7891166519091044	6	55.913713956622146	5.591371395662215e-4	0.21399999999999997	0.8078819375320667	0.6	0.1	0.5	0.1	1.1	0.2	0.9	0.2	1.7	0.4	1.3	0.3
15025	12	15	78.91166519091044	15	025	400057	12	400057	0.7891166519091044	3	29.995725609100703	2.99957256091007e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.7	0.2
15029	7	15	78.91166519091044	15	029	200750	7	200750	0.7891166519091044	3	34.86924034869241	3.4869240348692405e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.3	0.1	0.7	0.1	0.6	0.1	1	0.2	0.8	0.2
15030	1	15	78.91166519091044	15	030	27692	1	27692	0.7891166519091044	4	36.111512350137225	3.6111512350137223e-4	0.21399999999999997	0.8078819375320667	0.4	0.1	0.3	0.1	0.7	0.2	0.6	0.1	1.1	0.2	0.9	0.2
15031	8	15	78.91166519091044	15	031	705193	8	705193	0.7891166519091044	1	11.34441209711384	1.134441209711384e-4	0.21399999999999997	0.8078819375320667	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.3	0.1
15033	55	15	78.91166519091044	15	033	1645352	55	1645352	0.7891166519091044	3	33.42749758106472	3.342749758106472e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.3	0.1	0.7	0.1	0.5	0.1	1	0.2	0.8	0.2
15035	6	15	78.91166519091044	15	035	163244	6	163244	0.7891166519091044	4	36.75479650094337	3.675479650094337e-4	0.21399999999999997	0.8078819375320667	0.4	0.1	0.3	0.1	0.7	0.2	0.6	0.1	1.1	0.2	0.9	0.2
15037	9	15	78.91166519091044	15	037	284965	9	284965	0.7891166519091044	3	31.58282596108294	3.158282596108294e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.8	0.2
15039	10	15	78.91166519091044	15	039	542211	10	542211	0.7891166519091044	2	18.443004660547277	1.8443004660547278e-4	0.21399999999999997	0.8078819375320667	0.2	0	0.1	0	0.4	0.1	0.3	0.1	0.6	0.1	0.4	0.1
15045	4	15	78.91166519091044	15	045	87671	4	87671	0.7891166519091044	5	45.62512119172816	4.5625121191728165e-4	0.21399999999999997	0.8078819375320667	0.5	0.1	0.4	0.1	0.9	0.2	0.7	0.2	1.4	0.3	1.1	0.2
15046	1	15	78.91166519091044	15	046	19877	1	19877	0.7891166519091044	5	50.30940282738844	5.030940282738844e-4	0.21399999999999997	0.8078819375320667	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.5	0.3	1.2	0.3
15048	1	15	78.91166519091044	15	048	69264	1	69264	0.7891166519091044	1	14.437514437514437	1.4437514437514438e-4	0.21399999999999997	0.8078819375320667	0.1	0	0.1	0	0.3	0.1	0.2	0	0.4	0.1	0.3	0.1
15051	1	15	78.91166519091044	15	051	170327	1	170327	0.7891166519091044	1	5.871059785001791	5.871059785001791e-5	0.21399999999999997	0.8078819375320667	0.1	0	0	0	0.1	0	0.1	0	0.2	0	0.1	0
15052	1	15	78.91166519091044	15	052	28155	1	28155	0.7891166519091044	4	35.51767004084532	3.551767004084532e-4	0.21399999999999997	0.8078819375320667	0.4	0.1	0.3	0.1	0.7	0.2	0.6	0.1	1.1	0.2	0.9	0.2
15053	2	15	78.91166519091044	15	053	61220	2	61220	0.7891166519091044	3	32.66906239790918	3.266906239790918e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.3	0.1	0.7	0.1	0.5	0.1	1	0.2	0.8	0.2
15057	40	15	78.91166519091044	15	057	834434	40	834434	0.7891166519091044	5	47.936685226153294	4.7936685226153294e-4	0.21399999999999997	0.8078819375320667	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.4	0.3	1.2	0.2
15058	53	15	78.91166519091044	15	058	1077208	53	1077208	0.7891166519091044	5	49.20126846440056	4.920126846440057e-4	0.21399999999999997	0.8078819375320667	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.5	0.3	1.2	0.3
15060	5	15	78.91166519091044	15	060	430601	5	430601	0.7891166519091044	1	11.61167763196091	1.161167763196091e-4	0.21399999999999997	0.8078819375320667	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.3	0.1
15063	1	15	78.91166519091044	15	063	36223	1	36223	0.7891166519091044	3	27.606769179802885	2.7606769179802887e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0	0.6	0.1	0.4	0.1	0.8	0.2	0.7	0.1
15070	6	15	78.91166519091044	15	070	304088	6	304088	0.7891166519091044	2	19.731130462234617	1.9731130462234616e-4	0.21399999999999997	0.8078819375320667	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.6	0.1	0.5	0.1
15073	1	15	78.91166519091044	15	073	31962	1	31962	0.7891166519091044	3	31.287153494775048	3.128715349477505e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.8	0.2
15074	3	15	78.91166519091044	15	074	144924	3	144924	0.7891166519091044	2	20.700505092324253	2.0700505092324253e-4	0.21399999999999997	0.8078819375320667	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.6	0.1	0.5	0.1
15076	3	15	78.91166519091044	15	076	97418	3	97418	0.7891166519091044	3	30.795130263401013	3.0795130263401013e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.7	0.2
15081	7	15	78.91166519091044	15	081	547503	7	547503	0.7891166519091044	1	12.785318071316503	1.2785318071316504e-4	0.21399999999999997	0.8078819375320667	0.1	0	0.1	0	0.3	0.1	0.2	0	0.4	0.1	0.3	0.1
15083	1	15	78.91166519091044	15	083	14130	1	14130	0.7891166519091044	7	70.77140835102618	7.077140835102619e-4	0.21399999999999997	0.8078819375320667	0.7	0.2	0.6	0.1	1.4	0.3	1.1	0.2	2.1	0.5	1.7	0.4
15085	1	15	78.91166519091044	15	085	66414	1	66414	0.7891166519091044	2	15.05706628120577	1.505706628120577e-4	0.21399999999999997	0.8078819375320667	0.2	0	0.1	0	0.3	0.1	0.2	0.1	0.5	0.1	0.4	0.1
15086	1	15	78.91166519091044	15	086	35014	1	35014	0.7891166519091044	3	28.560004569600732	2.856000456960073e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0	0.6	0.1	0.5	0.1	0.9	0.2	0.7	0.1
15090	2	15	78.91166519091044	15	090	90518	2	90518	0.7891166519091044	2	22.09505291765174	2.209505291765174e-4	0.21399999999999997	0.8078819375320667	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.7	0.1	0.5	0.1
15091	2	15	78.91166519091044	15	091	65459	2	65459	0.7891166519091044	3	30.553476221757126	3.055347622175713e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.7	0.2
15092	1	15	78.91166519091044	15	092	58507	1	58507	0.7891166519091044	2	17.091971900798196	1.7091971900798196e-4	0.21399999999999997	0.8078819375320667	0.2	0	0.1	0	0.3	0.1	0.3	0.1	0.5	0.1	0.4	0.1
15095	1	15	78.91166519091044	15	095	103696	1	103696	0.7891166519091044	1	9.643573522604536	9.643573522604536e-5	0.21399999999999997	0.8078819375320667	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.2	0.1
15099	7	15	78.91166519091044	15	099	277562	7	277562	0.7891166519091044	3	25.21959057796096	2.521959057796096e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.6	0.1
15101	1	15	78.91166519091044	15	101	84259	1	84259	0.7891166519091044	1	11.868168385573055	1.1868168385573055e-4	0.21399999999999997	0.8078819375320667	0.1	0	0.1	0	0.2	0.1	0.2	0	0.4	0.1	0.3	0.1
15103	3	15	78.91166519091044	15	103	49196	3	49196	0.7891166519091044	6	60.98056752581511	6.098056752581511e-4	0.21399999999999997	0.8078819375320667	0.6	0.1	0.5	0.1	1.2	0.3	1	0.2	1.8	0.4	1.5	0.3
15104	82	15	78.91166519091044	15	104	672202	82	672202	0.7891166519091044	12	121.98714077018514	0.0012198714077018514	0.21399999999999997	0.8078819375320667	1.2	0.3	1	0.2	2.4	0.5	2	0.4	3.6	0.8	2.9	0.6
15106	14	15	78.91166519091044	15	106	910608	14	910608	0.7891166519091044	2	15.37434329590779	1.537434329590779e-4	0.21399999999999997	0.8078819375320667	0.2	0	0.1	0	0.3	0.1	0.2	0.1	0.5	0.1	0.4	0.1
15108	6	15	78.91166519091044	15	108	157645	6	157645	0.7891166519091044	4	38.06019854736909	3.806019854736909e-4	0.21399999999999997	0.8078819375320667	0.4	0.1	0.3	0.1	0.8	0.2	0.6	0.1	1.1	0.2	0.9	0.2
15109	45	15	78.91166519091044	15	109	516341	45	516341	0.7891166519091044	9	87.15170788296882	8.715170788296881e-4	0.21399999999999997	0.8078819375320667	0.9	0.2	0.7	0.2	1.7	0.4	1.4	0.3	2.6	0.6	2.1	0.5
15110	2	15	78.91166519091044	15	110	61590	2	61590	0.7891166519091044	3	32.4728040266277	3.24728040266277e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	1	0.2	0.8	0.2
15114	1	15	78.91166519091044	15	114	108196	1	108196	0.7891166519091044	1	9.242485858996636	9.242485858996636e-5	0.21399999999999997	0.8078819375320667	0.1	0	0.1	0	0.2	0	0.1	0	0.3	0.1	0.2	0
15118	1	15	78.91166519091044	15	118	203872	1	203872	0.7891166519091044	0	4.905038455501491	4.905038455501491e-5	0.21399999999999997	0.8078819375320667	0	0	0	0	0.1	0	0.1	0	0.1	0	0.1	0
15120	18	15	78.91166519091044	15	120	280455	18	280455	0.7891166519091044	6	64.1814194790608	6.418141947906081e-4	0.21399999999999997	0.8078819375320667	0.6	0.1	0.5	0.1	1.3	0.3	1	0.2	1.9	0.4	1.5	0.3
15121	23	15	78.91166519091044	15	121	555163	23	555163	0.7891166519091044	4	41.429273924955375	4.1429273924955374e-4	0.21399999999999997	0.8078819375320667	0.4	0.1	0.3	0.1	0.8	0.2	0.7	0.1	1.2	0.3	1	0.2
15122	11	15	78.91166519091044	15	122	391731	11	391731	0.7891166519091044	3	28.080494012472844	2.8080494012472845e-4	0.21399999999999997	0.8078819375320667	0.3	0.1	0.2	0	0.6	0.1	0.5	0.1	0.8	0.2	0.7	0.1
16012	1	16	75.87881350542848	16	012	45538	1	45538	0.7587881350542848	2	21.959682023804294	2.1959682023804295e-4	0.21399999999999997	0.7861605127351685	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.7	0.1	0.5	0.1
16050	1	16	75.87881350542848	16	050	89311	1	89311	0.7587881350542848	1	11.196829058010772	1.1196829058010771e-4	0.21399999999999997	0.7861605127351685	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.3	0.1
16052	1	16	75.87881350542848	16	052	196003	1	196003	0.7587881350542848	1	5.10196272506033	5.1019627250603306e-5	0.21399999999999997	0.7861605127351685	0.1	0	0	0	0.1	0	0.1	0	0.2	0	0.1	0
16053	15	16	75.87881350542848	16	053	849053	15	849053	0.7587881350542848	2	17.666741652170124	1.7666741652170123e-4	0.21399999999999997	0.7861605127351685	0.2	0	0.1	0	0.4	0.1	0.3	0.1	0.5	0.1	0.4	0.1
16056	3	16	75.87881350542848	16	056	32598	3	32598	0.7587881350542848	9	92.03018590097552	9.203018590097553e-4	0.21399999999999997	0.7861605127351685	0.9	0.2	0.7	0.2	1.8	0.4	1.4	0.3	2.7	0.6	2.1	0.5
16066	1	16	75.87881350542848	16	066	98382	1	98382	0.7587881350542848	1	10.164460978634303	1.0164460978634303e-4	0.21399999999999997	0.7861605127351685	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.2	0.1
16071	1	16	75.87881350542848	16	071	69260	1	69260	0.7587881350542848	1	14.438348252959862	1.4438348252959862e-4	0.21399999999999997	0.7861605127351685	0.1	0	0.1	0	0.3	0.1	0.2	0	0.4	0.1	0.3	0.1
16085	1	16	75.87881350542848	16	085	35256	1	35256	0.7587881350542848	3	28.36396641706376	2.836396641706376e-4	0.21399999999999997	0.7861605127351685	0.3	0.1	0.2	0	0.6	0.1	0.4	0.1	0.8	0.2	0.7	0.1
16102	2	16	75.87881350542848	16	102	356786	2	356786	0.7587881350542848	1	5.605601116635742	5.605601116635742e-5	0.21399999999999997	0.7861605127351685	0.1	0	0	0	0.1	0	0.1	0	0.2	0	0.1	0
16106	1	16	75.87881350542848	16	106	32303	1	32303	0.7587881350542848	3	30.956877070241152	3.0956877070241153e-4	0.21399999999999997	0.7861605127351685	0.3	0.1	0.2	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.7	0.2
16107	1	16	75.87881350542848	16	107	76829	1	76829	0.7587881350542848	1	13.015918468286714	1.3015918468286714e-4	0.21399999999999997	0.7861605127351685	0.1	0	0.1	0	0.3	0.1	0.2	0	0.4	0.1	0.3	0.1
17002	2	17	91.74545528323324	17	002	25232	2	25232	0.9174545528323325	8	79.26442612555486	7.926442612555486e-4	0.21399999999999997	0.9148434749452692	0.8	0.2	0.7	0.2	1.6	0.3	1.4	0.3	2.4	0.5	2.2	0.5
17004	4	17	91.74545528323324	17	004	89834	4	89834	0.9174545528323325	4	44.52657123138233	4.452657123138233e-4	0.21399999999999997	0.9148434749452692	0.4	0.1	0.4	0.1	0.9	0.2	0.8	0.2	1.3	0.3	1.2	0.3
17006	32	17	91.74545528323324	17	006	187118	32	187118	0.9174545528323325	17	171.01508139249032	0.001710150813924903	0.21399999999999997	0.9148434749452692	1.7	0.4	1.6	0.3	3.4	0.7	3.1	0.7	5	1.1	4.6	1
17007	19	17	91.74545528323324	17	007	378476	19	378476	0.9174545528323325	5	50.201333770173015	5.020133377017301e-4	0.21399999999999997	0.9148434749452692	0.5	0.1	0.5	0.1	1	0.2	0.9	0.2	1.5	0.3	1.4	0.3
17008	3	17	91.74545528323324	17	008	107053	3	107053	0.9174545528323325	3	28.02350237732712	2.802350237732712e-4	0.21399999999999997	0.9148434749452692	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	0.8	0.2	0.8	0.2
17011	7	17	91.74545528323324	17	011	215357	7	215357	0.9174545528323325	3	32.50416749861857	3.2504167498618574e-4	0.21399999999999997	0.9148434749452692	0.3	0.1	0.3	0.1	0.6	0.1	0.6	0.1	1	0.2	0.9	0.2
17018	2	17	91.74545528323324	17	018	122263	2	122263	0.9174545528323325	2	16.358178680385723	1.6358178680385725e-4	0.21399999999999997	0.9148434749452692	0.2	0	0.1	0	0.3	0.1	0.3	0.1	0.5	0.1	0.4	0.1
17020	3	17	91.74545528323324	17	020	54987	3	54987	0.9174545528323325	5	54.55835015549129	5.455835015549129e-4	0.21399999999999997	0.9148434749452692	0.5	0.1	0.5	0.1	1.1	0.2	1	0.2	1.6	0.3	1.5	0.3
17021	1	17	91.74545528323324	17	021	7617	1	7617	0.9174545528323325	13	131.2852829197847	0.0013128528291978469	0.21399999999999997	0.9148434749452692	1.3	0.3	1.2	0.3	2.6	0.6	2.4	0.5	3.9	0.8	3.5	0.8
17028	2	17	91.74545528323324	17	028	73539	2	73539	0.9174545528323325	3	27.19645358245285	2.719645358245285e-4	0.21399999999999997	0.9148434749452692	0.3	0.1	0.2	0.1	0.5	0.1	0.5	0.1	0.8	0.2	0.7	0.2
17029	5	17	91.74545528323324	17	029	105780	5	105780	0.9174545528323325	5	47.267914539610516	4.7267914539610514e-4	0.21399999999999997	0.9148434749452692	0.5	0.1	0.4	0.1	0.9	0.2	0.9	0.2	1.4	0.3	1.3	0.3
17030	1	17	91.74545528323324	17	030	56083	1	56083	0.9174545528323325	2	17.830715189986268	1.783071518998627e-4	0.21399999999999997	0.9148434749452692	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.5	0.1	0.5	0.1
17031	1	17	91.74545528323324	17	031	36094	1	36094	0.9174545528323325	3	27.70543580650524	2.770543580650524e-4	0.21399999999999997	0.9148434749452692	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	0.8	0.2	0.8	0.2
18008	3	18	81.58963168255283	18	008	65229	3	65229	0.8158963168255283	5	45.99181345720462	4.599181345720462e-4	0.21399999999999997	0.8280844640439803	0.5	0.1	0.4	0.1	0.9	0.2	0.8	0.2	1.4	0.3	1.1	0.2
18014	1	18	81.58963168255283	18	014	24911	1	24911	0.8158963168255283	4	40.1429087551684	4.0142908755168397e-4	0.21399999999999997	0.8280844640439803	0.4	0.1	0.3	0.1	0.8	0.2	0.7	0.1	1.2	0.3	1	0.2
18015	3	18	81.58963168255283	18	015	93981	3	93981	0.8158963168255283	3	31.92134580393909	3.192134580393909e-4	0.21399999999999997	0.8280844640439803	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	1	0.2	0.8	0.2
18017	33	18	81.58963168255283	18	017	425924	33	425924	0.8158963168255283	8	77.47861120763329	7.747861120763329e-4	0.21399999999999997	0.8280844640439803	0.8	0.2	0.6	0.1	1.5	0.3	1.3	0.3	2.3	0.5	1.9	0.4
18018	1	18	81.58963168255283	18	018	30064	1	30064	0.8158963168255283	3	33.262373602980304	3.3262373602980307e-4	0.21399999999999997	0.8280844640439803	0.3	0.1	0.3	0.1	0.7	0.1	0.5	0.1	1	0.2	0.8	0.2
18020	38	18	81.58963168255283	18	020	187632	38	187632	0.8158963168255283	20	202.5240897075126	0.0020252408970751258	0.21399999999999997	0.8280844640439803	2	0.4	1.7	0.4	4	0.9	3.3	0.7	5.9	1.3	4.9	1.1
19002	2	19	61.786236252347244	19	002	3382	2	3382	0.6178623625234725	59	591.3660555884093	0.0059136605558840925	0.21399999999999997	0.6988505195080053	5.8	1.3	4.1	0.9	11.2	2.5	7.9	1.8	16.3	3.7	11.7	2.6
19003	1	19	61.786236252347244	19	003	1407	1	1407	0.6178623625234725	71	710.7320540156361	0.007107320540156361	0.21399999999999997	0.6988505195080053	6.9	1.5	4.9	1.1	13.3	3	9.5	2.1	19.3	4.5	13.9	3.1
19004	1	19	61.786236252347244	19	004	35289	1	35289	0.6178623625234725	3	28.337442262461387	2.833744226246139e-4	0.21399999999999997	0.6988505195080053	0.3	0.1	0.2	0	0.6	0.1	0.4	0.1	0.8	0.2	0.6	0.1
19005	2	19	61.786236252347244	19	005	18030	2	18030	0.6178623625234725	11	110.92623405435387	0.0011092623405435386	0.21399999999999997	0.6988505195080053	1.1	0.2	0.8	0.2	2.2	0.5	1.5	0.3	3.3	0.7	2.3	0.5
19006	25	19	61.786236252347244	19	006	656464	25	656464	0.6178623625234725	4	38.082819469155964	3.8082819469155963e-4	0.21399999999999997	0.6988505195080053	0.4	0.1	0.3	0.1	0.8	0.2	0.5	0.1	1.1	0.2	0.8	0.2
19009	1	19	61.786236252347244	19	009	122337	1	122337	0.6178623625234725	1	8.174141919452005	8.174141919452005e-5	0.21399999999999997	0.6988505195080053	0.1	0	0.1	0	0.2	0	0.1	0	0.2	0.1	0.2	0
19011	1	19	61.786236252347244	19	011	7340	1	7340	0.6178623625234725	14	136.23978201634876	0.0013623978201634877	0.21399999999999997	0.6988505195080053	1.4	0.3	0.9	0.2	2.7	0.6	1.9	0.4	4	0.9	2.8	0.6
19012	1	19	61.786236252347244	19	012	68747	1	68747	0.6178623625234725	1	14.546089283896023	1.4546089283896024e-4	0.21399999999999997	0.6988505195080053	0.1	0	0.1	0	0.3	0.1	0.2	0	0.4	0.1	0.3	0.1
19013	1	19	61.786236252347244	19	013	9930	1	9930	0.6178623625234725	10	100.70493454179255	0.0010070493454179255	0.21399999999999997	0.6988505195080053	1	0.2	0.7	0.2	2	0.4	1.4	0.3	3	0.6	2.1	0.5
19014	1	19	61.786236252347244	19	014	36088	1	36088	0.6178623625234725	3	27.710042119264017	2.771004211926402e-4	0.21399999999999997	0.6988505195080053	0.3	0.1	0.2	0	0.6	0.1	0.4	0.1	0.8	0.2	0.6	0.1
19017	2	19	61.786236252347244	19	017	40903	2	40903	0.6178623625234725	5	48.89616898516001	4.889616898516001e-4	0.21399999999999997	0.6988505195080053	0.5	0.1	0.3	0.1	1	0.2	0.7	0.1	1.5	0.3	1	0.2
19018	11	19	61.786236252347244	19	018	397205	11	397205	0.6178623625234725	3	27.693508389874246	2.7693508389874246e-4	0.21399999999999997	0.6988505195080053	0.3	0.1	0.2	0	0.6	0.1	0.4	0.1	0.8	0.2	0.6	0.1
19019	8	19	61.786236252347244	19	019	132169	8	132169	0.6178623625234725	6	60.528565699975026	6.052856569997503e-4	0.21399999999999997	0.6988505195080053	0.6	0.1	0.4	0.1	1.2	0.3	0.8	0.2	1.8	0.4	1.3	0.3
19021	28	19	61.786236252347244	19	021	481213	28	481213	0.6178623625234725	6	58.18629172528589	5.818629172528589e-4	0.21399999999999997	0.6988505195080053	0.6	0.1	0.4	0.1	1.2	0.2	0.8	0.2	1.7	0.4	1.2	0.3
19022	1	19	61.786236252347244	19	022	14109	1	14109	0.6178623625234725	7	70.876745339854	7.0876745339854e-4	0.21399999999999997	0.6988505195080053	0.7	0.2	0.5	0.1	1.4	0.3	1	0.2	2.1	0.5	1.5	0.3
19023	3	19	61.786236252347244	19	023	1808	3	1808	0.6178623625234725	166	1659.2920353982302	0.016592920353982302	0.21399999999999997	0.6988505195080053	15.4	3.5	11	2.5	28.4	6.9	20.8	4.8	39.5	10.1	29.5	7.2
19025	1	19	61.786236252347244	19	025	102149	1	102149	0.6178623625234725	1	9.789621043769396	9.789621043769396e-5	0.21399999999999997	0.6988505195080053	0.1	0	0.1	0	0.2	0	0.1	0	0.3	0.1	0.2	0
